country_code,country_name,wb_income,wb_region,skill_group_category,skill_group_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Disruptive Tech Skills,Genetic Engineering,366.13,-16.91,146.69,61.63,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Signal Processing,298.9,-280.2,185.45,63.07,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Apparel,274.05,-150.85,159.51,63.65,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Translation,0,-110.13,-25.22,64.64,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Interior Design,218.05,252.52,323.7,68.13,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,International Law,192.55,-41.96,73.87,69.3,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Sales Leads,354.77,139.8,53.28,70.24,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Painting,-4.83,-69.33,113.56,71.31,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Social Services,93.64,-97.68,140.51,71.85,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Landscape Architecture,-22.41,38.9,166.45,73.17,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Ocean Transportation,79.17,39,-144.85,78.89,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Public Policy,176.55,-6.61,99.69,84.44,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Public Health,257.17,52.95,122.57,85.13,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Ground Transportation,191.6,169.16,17.57,86.84,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Corporate Communications,86.48,91.28,143.3,89.6,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Educational Research,8.76,-16.23,37.01,92.42,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Intellectual Property,272.41,-89.23,245.81,93.54,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Scientific Computing,159,1.69,151,98.54,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Bartending,123.74,32.12,46.07,102.14,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Product Development,117,97.92,131.65,105.12,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Food Service Operations,146.48,101.16,119.84,105.29,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,K-12 Education,-29.25,-77.5,58.73,105.78,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Management Consulting,102.04,79.13,116.8,108.29,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Product Marketing,151.54,71.12,122.15,111.36,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Higher Education,55.89,-21.9,101.39,112.2,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Soft Skills,Negotiation,125.18,107.1,140.62,118.92,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Wellness,84.88,-84.5,206.82,121.75,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Physiology,313.8,-148.19,154.92,124.27,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Soft Skills,Active Learning,34.61,46.32,108.23,129.4,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Nursing,105.63,178.85,204.06,129.54,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Disruptive Tech Skills,Data Science,274.05,93.46,208.73,132.53,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Mathematics,188.87,-100.08,153.47,132.55,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Capital Markets,39.26,-198.47,79.58,134.35,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Educational Administration,79.48,45.17,136.24,138.32,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Retail Sales,96.32,88.87,165.93,139.54,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Cosmetology,-100.44,26.52,61.39,139.66,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Analytical Reasoning,288.06,245.29,306.04,140.08,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Airlines,248.37,41.1,147.45,140.12,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Structural Engineering,223.31,167.63,124.86,140.65,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Research,197.66,97.98,133.06,140.96,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Investment Banking,92.37,-94.72,132.21,141.37,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Entrepreneurship,318.65,192.85,159.22,142.98,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Soft Skills,Leadership,162.69,127.59,170.55,147.36,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Power Systems,556.85,159.74,262.09,150.01,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Contract Law,179.23,36.86,156.08,151.13,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Psychology,123.3,92.39,232.97,153.24,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Operational Efficiency,162.5,91.91,200.41,154.6,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Professional Sports,156.42,-105.35,294.83,154.92,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Air Force,274.08,-248.76,-29.86,156.89,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Delivery Operations,266.48,220.2,117.89,159.38,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Compensation & Benefits,46.95,124.13,191.86,167.59,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Animation,-24.87,31.33,202.61,170.77,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Digital Marketing,62.3,79.54,239.32,175.33,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Enterprise Software,159.24,200.59,222.52,176.01,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Television,135.67,135.43,79.4,177.54,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Army,-419.47,-192.62,-185.34,177.8,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Water Engineering,85.22,-9.56,22.53,178.38,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Nonprofit Management,218.01,-82.49,147.55,178.7,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Architecture,161.95,186.71,218.72,179.62,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Photography,159.61,80.26,271.01,184.13,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Oncology,443.84,47.68,200.74,185,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,People Management,226.43,188.67,225.01,185.16,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Personal Coaching,127.3,171.93,259.26,190.92,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Lodging,50.09,136.24,104.32,200.37,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Sales Operations,235.65,136.18,185.94,201.09,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Inside Sales,166.11,100.03,210.11,202.12,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Information Management,124.76,187.58,196.98,203.41,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Soft Skills,Oral Communication,128.79,149.85,182.14,203.52,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Employee Learning & Development,267.75,156.42,181.99,206.89,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Music,98.89,-8.99,220.19,207.64,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Graphic Design,183.5,98.42,293.17,208.11,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Food Manufacturing,143.83,236.42,179.73,209.9,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Procurement,158.79,143.79,211.12,212.38,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Soft Skills,Writing,223.19,93.43,286.09,214.58,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Social Media,168.13,176.36,238.71,215.73,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Journalism,10.99,173.75,280.86,216.12,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Pharmaceutics,235.13,203.98,207.94,218.9,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Event Planning,154.35,160.21,196.6,223.12,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Family Medicine,234.01,212.18,144.39,223.28,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Management Accounting,158.89,197.23,237.82,228.75,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Advertising,175.54,147.49,318.6,234.89,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Recruiting,154.23,284.83,260.43,237.81,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Computer Graphics,69.97,108.32,243.1,238.13,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Soft Skills,Problem Solving,167.66,291.5,445.48,243.87,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Commercial Photography,329.71,-51.32,243.57,255.05,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Soft Skills,Social Perceptiveness,212.99,139.11,278.66,255.82,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Revenue Analysis,-30.56,-8.91,137.95,256.54,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Disruptive Tech Skills,Aerospace Engineering,333.43,148.01,108.01,257.86,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Biomedical Engineering,176.1,50.34,69.23,258.58,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Healthcare Management,253.99,214.23,218.6,259.43,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Business Management,282,230.01,298.62,260.08,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Project Management,256.26,260.15,298.97,262.39,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Video,280.28,172.03,236.68,262.89,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Pharmaceutical Manufacturing,380.22,241.52,261.56,265.58,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Insurance,178.56,377.31,399.75,265.76,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Software Development Life Cycle (SDLC),396.27,412.49,387.68,271.5,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Dentistry,-43.37,597.68,7.22,272.77,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Administrative Assistance,109.65,275.55,295.85,275.68,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Cooking,221.67,107.46,130.6,276.59,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Printing,296.98,7.44,240.24,289.76,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Disruptive Tech Skills,Robotics,278,336.95,423.79,292.45,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Inventory Management,185.34,274.95,336.99,295.56,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Disruptive Tech Skills,Human Computer Interaction,227.2,185.59,296.64,296.94,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Machining,256.59,345.9,338.02,297.99,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Financial Accounting,335.42,305.77,417.86,299.7,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Customer Experience,196,322.91,325.49,305.79,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Construction Engineering,127.32,263.14,232.01,307.31,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Public Safety,121.06,96.64,296.94,309.08,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Emergency Medicine,154.59,67.31,189.44,310.75,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Payroll Services,113.84,325.18,337.77,319.93,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Disruptive Tech Skills,Cyber-security,316.36,360.86,471.25,324.28,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Soft Skills,Flexible Approach,329.61,493.7,394.16,329,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Electronics,246.09,373.05,461.35,331.51,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Instrumentation,257.2,401.6,512.96,332.49,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Technical Support,273.24,371.39,427.39,334.21,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Organic Chemistry,225.07,244.53,165.18,341.16,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Computer Hardware,321.52,385.11,441.98,350.61,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Human Resources,212.27,369.05,314.76,352.96,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,General Surgery,98.24,243.08,194.38,358.93,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Digital Literacy,315.94,290.52,398.64,359.3,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Disruptive Tech Skills,Materials Science,245.8,380.29,215.17,360.17,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Law,447.63,40.76,387.92,364.02,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Structural Analysis,336.2,361.19,114.56,370.35,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Real Estate,-42.92,153.78,212.6,371,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Soft Skills,Time Management,348.86,417.25,420.21,373.19,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Mobile Application Development,376.78,278.64,417.37,380.62,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Product Testing,434.25,488.4,541.48,383.07,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Automotive,288.13,176.03,424.34,403.15,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Accounts Payable,393.51,560.58,643.05,403.93,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Electronic Control Systems,399.2,388.42,557.32,416.36,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Auditing,541.78,649.3,642.5,441.22,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Data Storage Technologies,520.87,549.16,664.15,442.56,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Tax Accounting,466.18,718.91,666.14,456.03,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Radio Production,104.49,412.38,489.37,470.52,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Physical Security,236.38,274.87,515.64,471.46,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Utilities,318.28,461.51,595.95,474.32,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Physics,-138.23,325.54,345.47,487.85,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Manufacturing Operations,368.54,446.64,569.28,489.01,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Disruptive Tech Skills,Development Tools,637.06,574.75,767.18,502.4,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Telecommunications,658.37,777.55,727.79,514.86,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Tech Skills,Software Testing,1288.54,884.52,806.61,522.21,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Business Skills,Bookkeeping,337.64,295.8,509.04,562.88,,,,,,,,,,,,,,,,,,,
cl,Chile,High income,Latin America & Caribbean,Specialized Industry Skills,Documentation,512.36,328.9,376.47,565.89,,,,,,,,,,,,,,,,,,,
