country_code,country_name,wb_income,wb_region,isic_section_index,isic_section_name,industry_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,,,,,,,,,,,,,,,,,,,
cr,Costa Rica,Upper middle income,Latin America & Caribbean,M,Professional scientific and technical activities,Marketing & Advertising,58.22,76.09,18.28,-35.76,,,,,,,,,,,,,,,,,,,
cr,Costa Rica,Upper middle income,Latin America & Caribbean,J,Information and communication,Information Technology & Services,61.93,68.38,35.61,-1.13,,,,,,,,,,,,,,,,,,,
cr,Costa Rica,Upper middle income,Latin America & Caribbean,S,Other service activities,Non-Profit Organization Management,-162.68,307.78,0,-217.91,,,,,,,,,,,,,,,,,,,
cr,Costa Rica,Upper middle income,Latin America & Caribbean,C,Manufacturing,Electrical & Electronic Manufacturing,83.84,39.94,110.64,79.8,,,,,,,,,,,,,,,,,,,
cr,Costa Rica,Upper middle income,Latin America & Caribbean,M,Professional scientific and technical activities,Outsourcing/Offshoring,40.56,-27.22,24.09,-25.08,,,,,,,,,,,,,,,,,,,
cu,Cuba,Upper middle income,Latin America & Caribbean,I,Accommodation and food service activities,Hospitality,515.76,66.67,182.09,59.89,,,,,,,,,,,,,,,,,,,
cu,Cuba,Upper middle income,Latin America & Caribbean,P,Education,Higher Education,-416.53,-348.04,-233.19,-346.35,,,,,,,,,,,,,,,,,,,
cu,Cuba,Upper middle income,Latin America & Caribbean,J,Information and communication,Information Technology & Services,-391.03,-940.36,-611.54,-1054.89,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,J,Information and communication,Computer Software,329.73,296.05,431.65,432.35,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,J,Information and communication,Internet,361.94,344.91,900.06,1104.29,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,J,Information and communication,Telecommunications,6.13,108.98,215.95,509.34,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,M,Professional scientific and technical activities,Management Consulting,114.7,120,220.22,195,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,Q,Human health and social work activities,Hospital & Health Care,-27.48,288.35,149.95,407.5,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,137.17,357.29,175.44,130.52,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,I,Accommodation and food service activities,Hospitality,92.68,573.82,457.05,731.86,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,K,Financial and insurance activities,Banking,116.96,384.48,180.52,202.32,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,K,Financial and insurance activities,Financial Services,294.78,309.89,444.66,506.21,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,L,Real estate activities,Real Estate,531.46,370.66,154.64,375,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,M,Professional scientific and technical activities,Accounting,119.99,225.89,263.78,328.64,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,F,Construction,Construction,105.37,233.74,253.61,344.02,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,B,Mining and quarrying,Oil & Energy,-17.42,402.18,308.73,189.77,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,P,Education,Higher Education,320.32,326.32,172.51,260.34,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,P,Education,Education Management,303.7,35.52,378.85,238.66,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,M,Professional scientific and technical activities,Research,369.73,481.51,278.42,164.23,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,O,Public administration and defence; compulsory social security,Military,-1127.94,-406.98,-1500,-2068.97,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,M,Professional scientific and technical activities,Marketing & Advertising,38.11,468.87,965.95,744.23,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,H,Transportation and storage,Maritime,313.41,413.51,192.5,269.24,,,,,,,,,,,,,,,,,,,
cy,Cyprus,High income,Europe & Central Asia,J,Information and communication,Information Technology & Services,295.53,484.28,538.79,622.55,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,J,Information and communication,Computer Software,156.29,231.13,250.42,121.64,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,J,Information and communication,Internet,215.11,328.74,359.33,216.4,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,J,Information and communication,Telecommunications,-49.14,76.59,82.44,74.61,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Management Consulting,119.64,140.56,157.94,67.44,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,Q,Human health and social work activities,Hospital & Health Care,25.99,99.98,191.43,80.26,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,C,Manufacturing,Pharmaceuticals,241.15,277.68,264.61,270.6,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,Q,Human health and social work activities,Medical Device,71.77,88.69,182.24,138.61,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,C,Manufacturing,Food Production,72.29,-114.07,162.74,32.14,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,127.46,310.83,111.28,229.05,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,40.19,-16.8,54.52,49.72,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Entertainment,93.54,100.08,-41.76,71.59,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,N,Administrative and support service activities,"Leisure, Travel & Tourism",245.17,221.62,211.52,132.05,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,I,Accommodation and food service activities,Hospitality,-92.97,52.6,72.77,-29.93,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,117.56,59.88,94.32,86.83,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,J,Information and communication,Broadcast Media,79.76,60.95,121.11,111.24,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,K,Financial and insurance activities,Banking,25,40.44,22.33,20.56,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,K,Financial and insurance activities,Insurance,17.78,75,11.17,36.13,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,K,Financial and insurance activities,Financial Services,35.34,89.81,74.73,50.49,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,L,Real estate activities,Real Estate,75.96,69.69,126.28,13.12,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Accounting,19.4,77.33,49.42,17.6,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,F,Construction,Construction,20.65,56.08,102.21,11.15,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,F,Construction,Building Materials,107.06,182.46,93.23,11.1,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Architecture & Planning,140.04,95.63,146.8,65.86,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,C,Manufacturing,Aviation & Aerospace,-60.26,286.36,202.4,219.39,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,C,Manufacturing,Automotive,42.14,105.15,99.18,111.08,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,C,Manufacturing,Chemicals,99.24,0,143.72,18.49,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,C,Manufacturing,Machinery,13.85,143.56,100.17,76.57,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,B,Mining and quarrying,Oil & Energy,51.21,85.85,96.34,52.62,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,P,Education,Higher Education,-25.86,-19.47,-8.29,11.43,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,P,Education,Education Management,76.34,47.89,91.94,178.21,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Research,-39.24,-2.23,70.11,105.86,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,O,Public administration and defence; compulsory social security,International Affairs,122.08,-111.45,73.89,181.61,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,O,Public administration and defence; compulsory social security,Government Administration,-28.64,117.99,14.8,44.02,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Marketing & Advertising,123.09,209.44,147.43,107.16,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Information Services,149.89,356.39,378.73,396.94,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,H,Transportation and storage,Airlines/Aviation,-86.24,27.83,58.28,67.72,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,J,Information and communication,Information Technology & Services,89.86,184.5,200.33,161.19,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Design,100.69,105.05,192.31,0,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,S,Other service activities,Non-Profit Organization Management,21.02,97.78,8.94,96.74,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,N,Administrative and support service activities,Staffing & Recruiting,32.32,199.77,111.74,-49.44,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Translation & Localization,303.52,389,276.7,206.65,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Events Services,217.61,134.61,273.12,120.4,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,C,Manufacturing,Electrical & Electronic Manufacturing,89.35,73.77,112.45,70.27,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,H,Transportation and storage,Logistics & Supply Chain,34.03,51.47,106.32,124.29,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Outsourcing/Offshoring,301.6,178.89,153.71,241.22,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Mechanical or Industrial Engineering,80.18,20.68,36.7,78.86,,,,,,,,,,,,,,,,,,,
cz,Czech Republic,High income,Europe & Central Asia,N,Administrative and support service activities,Human Resources,86.42,97.5,85.18,53.15,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,C,Manufacturing,Defense & Space,-98.5,-79.22,-81.57,-112.28,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,J,Information and communication,Computer Hardware,133.18,131.86,175.11,136.4,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,J,Information and communication,Computer Software,260.14,292.38,284.13,257.17,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,J,Information and communication,Computer Networking,294.5,193.63,111.07,163.46,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,J,Information and communication,Internet,604.03,675.46,551.46,432.76,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,J,Information and communication,Semiconductors,163.52,192.4,189.78,182.23,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,J,Information and communication,Telecommunications,140.59,159.9,118.21,167.52,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,M,Professional scientific and technical activities,Law Practice,110.71,121.75,120.9,79.3,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,M,Professional scientific and technical activities,Legal Services,118.27,149.17,131.68,115.2,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,M,Professional scientific and technical activities,Management Consulting,275.21,302.29,268.73,210.5,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,M,Professional scientific and technical activities,Biotechnology,236.71,210.13,183.54,96.58,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,Q,Human health and social work activities,Medical Practice,130.1,171.11,89.29,130.61,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,Q,Human health and social work activities,Hospital & Health Care,177.61,170.67,154.68,107.25,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,C,Manufacturing,Pharmaceuticals,186.17,158.59,175.61,137.34,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,Q,Human health and social work activities,Medical Device,169.49,140.68,97.08,49.92,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,277.93,285.3,158.89,163.56,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,390.87,259.85,206.33,104.22,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sporting Goods,476.18,472.92,384.43,155.94,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Tobacco,-107.8,-149.66,121.22,63.61,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Supermarkets,626.43,131.76,-170.04,-274.82,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,C,Manufacturing,Food Production,163.2,136.71,149.28,76.09,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,266.25,263.87,310.44,179.59,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,136.97,158.88,145.35,120.61,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Furniture,222.25,207.48,99.59,76.77,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,202.16,185.75,88.97,72.93,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Entertainment,285.55,333.56,189.86,154.71,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Gambling & Casinos,1260.5,572.64,359.03,304.32,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,N,Administrative and support service activities,"Leisure, Travel & Tourism",262.64,296.13,231.03,183.95,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,I,Accommodation and food service activities,Hospitality,334.42,358.67,267.25,267.83,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,I,Accommodation and food service activities,Restaurants,249.66,264.84,309.27,223.82,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Sports,300.81,116.93,110.83,136.49,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,275.83,158.44,122.75,103.75,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,J,Information and communication,Motion Pictures & Film,200.05,235.88,282.61,102.89,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,J,Information and communication,Broadcast Media,124.39,121.34,108.56,122.79,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Museums & Institutions,358.76,355.61,207.17,269.02,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Fine Art,318.91,227.33,185.02,91.15,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Performing Arts,195.52,194.7,143.1,35.57,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,K,Financial and insurance activities,Banking,92.63,102.28,84,144.72,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,K,Financial and insurance activities,Insurance,92.33,112.19,87.88,57.56,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,K,Financial and insurance activities,Financial Services,195.97,221.01,235.4,212.82,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,L,Real estate activities,Real Estate,142.11,155.66,155.72,99.56,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,K,Financial and insurance activities,Investment Banking,239.46,79.65,116.98,249.34,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,K,Financial and insurance activities,Investment Management,230.2,179.33,129.48,135.73,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,M,Professional scientific and technical activities,Accounting,75.82,124.81,103.53,124.84,,,,,,,,,,,,,,,,,,,
de,Germany,High income,Europe & Central Asia,F,Construction,Construction,143.46,160.92,113.14,97,,,,,,,,,,,,,,,,,,,
